* Block Type = 96-Well 0.2-mL Block
* Chemistry = TAQMAN
* Date Created = 2015-12-22 09:15:13 AM PST
* Experiment Barcode = NA
* Experiment Comment = Prime Star GXL mg/dntp start
grid screen 40, 45, 50 deg
* Experiment File Name = D:\Users\INSTR-USER\Desktop\Yarrow\Results\122115\2015-12_21_1_Prime_Star_GXL_Pol_kinetics.eds
* Experiment Name = 2015-12_21_1_Prime_Star_GXL_Pol_kinetics
* Experiment Run End Time = 2015-12-21 10:21:47 AM PST
* Experiment Type = Custom
* Instrument Name =       quantstudio3
* Instrument Serial Number = 272320216
* Instrument Type = QuantStudio® 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage4, Step1
* User Name = Yarrow

[Multicomponent Data]
Well Position	Cycle	ROX	SYBR
      C1	66		
      C2	66		
      C3	66		
      C4	66	93,094.938	1,464,297.375
      C5	66	85,045.156	544,823.188
      C6	66	84,796.930	1,582,386.625
      C7	66	84,168.188	1,650,523.750
      C8	66		
      C9	66		
      C10	66	78,659.336	1,854,967.625
      C11	66		
      C12	66		
      D1	66		
      D2	66		
      D3	66		
      D4	66	95,914.594	1,378,916.125
      D5	66	87,947.586	576,037.750
      D6	66	80,238.875	1,611,318.750
      D7	66	83,161.633	1,578,068.625
      D8	66		
      D9	66		
      D10	66	78,115.375	1,869,749.250
      D11	66		
      D12	66		
      E1	66		
      E2	66	75,846.109	707,211.812
      E3	66	81,131.672	695,366.750
      E4	66	88,499.547	1,091,994.750
      E5	66	85,699.172	594,304.500
      E6	66	83,182.492	1,528,149.500
      E7	66	84,475.617	1,568,956.875
      E8	66		
      E9	66		
      E10	66	74,084.914	1,838,342.875
      E11	66		
      E12	66		
      F1	66		
      F2	66	78,050.438	1,206,716.625
      F3	66	62,693.793	1,242,610.375
      F4	66	93,053.289	1,078,649.750
      F5	66	82,052.953	535,668.750
      F6	66	79,979.570	1,402,217.500
      F7	66	84,743.414	1,404,026.375
      F8	66		
      F9	66		
      F10	66	76,691.023	1,677,722.500
      F11	66		
      F12	66		
      G1	66		
      G2	66	58,099.570	1,646,772.625
      G3	66	53,559.957	1,672,962.750
      G4	66	87,474.828	900,555.000
      G5	66	72,566.719	503,746.750
      G6	66	75,591.977	883,729.938
      G7	66	77,986.258	906,197.125
      G8	66		
      G9	66		
      G10	66	71,150.008	957,345.938
      G11	66		
      G12	66		
      H1	66		
      H2	66	40,996.387	1,973,555.750
      H3	66	36,878.438	2,052,289.625
      H4	66		
      H5	66		
      H6	66		
      H7	66		
      H8	66		
      H9	66		
      H10	66		
      H11	66		
      H12	66		
      A1	67		
      A2	67		
      A3	67		
      A4	67	116,819.422	2,040,466.750
      A5	67	98,232.180	604,899.375
      A6	67	96,127.086	2,034,260.500
      A7	67	90,805.547	1,795,068.500
      A8	67		
      A9	67		
      A10	67	92,457.273	1,954,806.625
      A11	67		
      A12	67		
      B1	67		
      B2	67		
      B3	67		
      B4	67	98,776.352	1,581,021.125
      B5	67	90,881.930	559,802.625
      B6	67	84,111.492	1,706,045.000
      B7	67	87,895.531	1,676,694.625
      B8	67		
      B9	67		
      B10	67	82,483.469	1,829,331.000
      B11	67		
      B12	67		
      C1	67		
      C2	67		
      C3	67		
      C4	67	93,075.508	1,467,653.625
      C5	67	85,107.406	545,005.500
      C6	67	84,673.172	1,582,751.625
      C7	67	84,359.352	1,647,665.000
      C8	67		
      C9	67		
      C10	67	78,443.758	1,854,309.625
      C11	67		
      C12	67		
      D1	67		
      D2	67		
      D3	67		
      D4	67	96,052.312	1,384,435.000
      D5	67	88,091.008	576,247.688
      D6	67	80,215.945	1,610,350.125
      D7	67	83,061.227	1,576,768.125
      D8	67		
      D9	67		
      D10	67	77,962.477	1,874,484.125
      D11	67		
      D12	67		
      E1	67		
      E2	67	75,725.469	707,033.562
      E3	67	81,216.609	695,500.938
      E4	67	88,431.125	1,095,200.500
      E5	67	85,765.031	594,851.188
      E6	67	83,153.672	1,529,302.000
      E7	67	84,374.328	1,568,875.625
      E8	67		
      E9	67		
      E10	67	73,918.562	1,840,353.500
      E11	67		
      E12	67		
      F1	67		
      F2	67	77,586.109	1,204,809.500
      F3	67	62,585.949	1,242,055.375
      F4	67	92,679.180	1,080,639.375
      F5	67	82,006.508	536,149.438
      F6	67	80,481.492	1,409,761.750
      F7	67	84,692.023	1,407,962.250
      F8	67		
      F9	67		
      F10	67	76,299.922	1,686,347.000
      F11	67		
      F12	67		
      G1	67		
      G2	67	58,088.555	1,646,253.625
      G3	67	53,629.484	1,671,238.125
      G4	67	87,199.742	902,309.375
      G5	67	72,554.477	503,638.188
      G6	67	75,737.383	887,970.000
      G7	67	77,946.547	908,648.500
      G8	67		
      G9	67		
      G10	67	71,149.148	964,296.250
      G11	67		
      G12	67		
      H1	67		
      H2	67	41,091.617	1,972,481.125
      H3	67	36,817.188	2,051,709.250
      H4	67		
      H5	67		
      H6	67		
      H7	67		
      H8	67		
      H9	67		
      H10	67		
      H11	67		
      H12	67		
      A1	68		
      A2	68		
      A3	68		
      A4	68	116,698.516	2,038,030.125
      A5	68	98,134.188	605,093.000
      A6	68	96,023.328	2,034,453.875
      A7	68	90,577.914	1,793,162.125
      A8	68		
      A9	68		
      A10	68	91,669.656	1,954,790.625
      A11	68		
      A12	68		
      B1	68		
      B2	68		
      B3	68		
      B4	68	98,779.570	1,581,223.000
      B5	68	91,040.047	559,152.188
      B6	68	84,328.359	1,704,371.750
      B7	68	87,895.688	1,674,338.375
      B8	68		
      B9	68		
      B10	68	82,888.102	1,828,142.625
      B11	68		
      B12	68		
      C1	68		
      C2	68		
      C3	68		
      C4	68	92,978.016	1,471,283.250
      C5	68	84,816.195	544,396.500
      C6	68	84,692.570	1,581,259.875
      C7	68	84,297.203	1,646,224.375
      C8	68		
      C9	68		
      C10	68	77,992.492	1,853,788.125
      C11	68		
      C12	68		
      D1	68		
      D2	68		
      D3	68		
      D4	68	96,257.523	1,389,894.875
      D5	68	88,202.656	576,401.000
      D6	68	80,103.211	1,609,655.125
      D7	68	83,014.148	1,576,405.250
      D8	68		
      D9	68		
      D10	68	77,905.375	1,878,638.000
      D11	68		
      D12	68		
      E1	68		
      E2	68	75,986.016	705,898.375
      E3	68	81,600.898	695,317.562
      E4	68	88,645.922	1,098,778.000
      E5	68	86,069.141	594,798.875
      E6	68	83,355.859	1,532,686.000
      E7	68	84,814.891	1,569,391.500
      E8	68		
      E9	68		
      E10	68	73,791.367	1,842,788.125
      E11	68		
      E12	68		
      F1	68		
      F2	68	77,494.297	1,204,090.375
      F3	68	62,457.543	1,240,607.125
      F4	68	92,604.094	1,082,209.375
      F5	68	81,988.781	536,343.875
      F6	68	80,433.531	1,417,011.000
      F7	68	84,660.750	1,412,565.250
      F8	68		
      F9	68		
      F10	68	76,202.391	1,695,299.750
      F11	68		
      F12	68		
      G1	68		
      G2	68	57,925.477	1,644,381.750
      G3	68	53,806.906	1,668,566.500
      G4	68	87,017.484	904,850.625
      G5	68	72,346.836	504,051.781
      G6	68	75,625.297	892,161.562
      G7	68	78,298.867	910,015.438
      G8	68		
      G9	68		
      G10	68	70,810.070	971,400.188
      G11	68		
      G12	68		
      H1	68		
      H2	68	41,259.078	1,970,754.000
      H3	68	37,260.027	2,051,359.750
      H4	68		
      H5	68		
      H6	68		
      H7	68		
      H8	68		
      H9	68		
      H10	68		
      H11	68		
      H12	68		
      A1	69		
      A2	69		
      A3	69		
      A4	69	116,561.523	2,037,297.125
      A5	69	98,101.258	605,199.000
      A6	69	95,840.578	2,036,538.625
      A7	69	90,476.609	1,792,049.875
      A8	69		
      A9	69		
      A10	69	91,599.359	1,955,793.250
      A11	69		
      A12	69		
      B1	69		
      B2	69		
      B3	69		
      B4	69	98,981.055	1,580,653.375
      B5	69	91,317.625	559,245.125
      B6	69	84,500.773	1,703,604.750
      B7	69	88,356.109	1,671,391.250
      B8	69		
      B9	69		
      B10	69	82,753.758	1,826,730.250
      B11	69		
      B12	69		
      C1	69		
      C2	69		
      C3	69		
      C4	69	92,911.367	1,473,952.500
      C5	69	84,778.539	544,445.125
      C6	69	84,641.000	1,580,471.000
      C7	69	84,447.016	1,644,249.250
      C8	69		
      C9	69		
      C10	69	78,058.148	1,854,221.375
      C11	69		
      C12	69		
      D1	69		
      D2	69		
      D3	69		
      D4	69	96,385.477	1,396,117.875
      D5	69	88,261.047	576,424.500
      D6	69	80,052.820	1,609,690.375
      D7	69	83,010.406	1,575,346.875
      D8	69		
      D9	69		
      D10	69	77,772.391	1,883,949.625
      D11	69		
      D12	69		
      E1	69		
      E2	69	75,553.875	705,779.438
      E3	69	81,508.242	694,740.688
      E4	69	88,528.812	1,101,678.375
      E5	69	85,894.242	594,261.688
      E6	69	83,376.766	1,535,416.250
      E7	69	85,115.711	1,568,451.375
      E8	69		
      E9	69		
      E10	69	73,694.344	1,846,314.000
      E11	69		
      E12	69		
      F1	69		
      F2	69	78,311.828	1,203,311.625
      F3	69	62,611.020	1,240,464.875
      F4	69	93,068.828	1,083,837.375
      F5	69	81,999.211	535,919.312
      F6	69	80,495.625	1,423,031.625
      F7	69	84,938.055	1,419,237.375
      F8	69		
      F9	69		
      F10	69	76,462.172	1,704,048.375
      F11	69		
      F12	69		
      G1	69		
      G2	69	57,753.406	1,644,220.750
      G3	69	53,732.922	1,667,390.000
      G4	69	87,053.102	906,899.438
      G5	69	72,143.984	503,800.594
      G6	69	75,405.570	897,301.875
      G7	69	78,331.430	912,953.250
      G8	69		
      G9	69		
      G10	69	70,163.008	979,152.375
      G11	69		
      G12	69		
      H1	69		
      H2	69	40,843.598	1,970,207.000
      H3	69	37,478.395	2,049,897.875
      H4	69		
      H5	69		
      H6	69		
      H7	69		
      H8	69		
      H9	69		
      H10	69		
      H11	69		
      H12	69		
      A1	70		
      A2	70		
      A3	70		
      A4	70	116,527.352	2,037,439.375
      A5	70	98,297.234	605,591.938
      A6	70	95,692.312	2,038,191.500
      A7	70	90,461.328	1,791,720.625
      A8	70		
      A9	70		
      A10	70	92,114.102	1,956,226.375
      A11	70		
      A12	70		
      B1	70		
      B2	70		
      B3	70		
      B4	70	99,564.969	1,581,096.625
      B5	70	91,547.766	560,384.188
      B6	70	84,465.391	1,704,369.875
      B7	70	88,704.500	1,670,402.125
      B8	70		
      B9	70		
      B10	70	82,628.828	1,824,738.250
      B11	70		
      B12	70		
      C1	70		
      C2	70		
      C3	70		
      C4	70	93,149.070	1,476,670.000
      C5	70	85,137.398	545,373.812
      C6	70	84,955.695	1,579,816.250
      C7	70	84,756.500	1,645,203.625
      C8	70		
      C9	70		
      C10	70	78,785.070	1,853,018.250
      C11	70		
      C12	70		
      D1	70		
      D2	70		
      D3	70		
      D4	70	96,286.258	1,400,655.375
      D5	70	88,180.070	576,374.125
      D6	70	79,947.781	1,608,761.625
      D7	70	83,569.945	1,575,189.750
      D8	70		
      D9	70		
      D10	70	77,864.961	1,887,482.375
      D11	70		
      D12	70		
      E1	70		
      E2	70	75,375.719	706,493.938
      E3	70	81,261.695	694,562.875
      E4	70	88,526.250	1,105,437.125
      E5	70	85,736.195	594,130.062
      E6	70	83,246.258	1,538,253.750
      E7	70	85,004.281	1,568,284.125
      E8	70		
      E9	70		
      E10	70	73,753.797	1,849,004.000
      E11	70		
      E12	70		
      F1	70		
      F2	70	78,729.805	1,203,127.500
      F3	70	62,509.508	1,241,316.250
      F4	70	93,180.461	1,085,768.375
      F5	70	81,950.602	535,765.750
      F6	70	80,472.406	1,428,748.875
      F7	70	84,901.352	1,423,665.250
      F8	70		
      F9	70		
      F10	70	76,885.961	1,711,082.375
      F11	70		
      F12	70		
      G1	70		
      G2	70	57,557.984	1,645,477.375
      G3	70	53,561.883	1,667,240.875
      G4	70	87,045.328	908,297.375
      G5	70	72,031.086	503,675.344
      G6	70	75,256.961	899,644.062
      G7	70	78,265.109	915,697.625
      G8	70		
      G9	70		
      G10	70	70,013.281	985,227.438
      G11	70		
      G12	70		
      H1	70		
      H2	70	40,630.191	1,970,168.000
      H3	70	38,165.805	2,049,531.000
      H4	70		
      H5	70		
      H6	70		
      H7	70		
      H8	70		
      H9	70		
      H10	70		
      H11	70		
      H12	70		
